id	document	label
8381652	남주인공 연기력 안습이네요... 혀짧은 소리 듣기도 너무 힘들었네요 매니저역활분이 남주인공하는게 훨 좋았겠다는 생각이 들정도... 영화 자체는 적당히 볼 만 합니다 ^^	NEGATIVE
8557261	3점이 딱.... 액션,스릴러인데 액션과 스릴이 없다.	NEGATIVE
3187395	완전 스토리도 엉망이구, 완전 비추..ㅜ	NEGATIVE
10274403	OOO영화 뭘전달하려는지모르겠네 오글거리고	NEGATIVE
2523528	좋은영화	POSITIVE
7041870	......더빙이 이상해요.....할머니는 월래익숙한 ㄷㅔ.....	NEGATIVE
9268003	이게 2편이 나왔어???	NEGATIVE
917164	모든게 2%씩 다 부족했다...아니..50%씩...	NEGATIVE
1595727	정말 말 그대로 '쇼'하는 영화..	NEGATIVE
10079284	12년 전에 봐서 기억이 나질 않지만 진개가(천카이거) 감독 이름 세 자는 기억해 두었던.	POSITIVE
9077483	정은지 언니!! 연기 잘하구..노래도 잘부르시고! 마지막회 웃으면서 즐겁게! 봤습니다! 트로트의 연인!♥	POSITIVE
1724444	이게 웃겨?	NEGATIVE
7124022	망함	NEGATIVE
6409443	아이의 시선으로 보는 전쟁.., 보는 내내 가슴이 먹먹했다는...	POSITIVE
10243387	사람들이 재미없다고 해서 레알 기대 안했는데 생각보다 볼만함. 근데 여자애랑 복순이랑 다투는 장면? 그건 굳이 없어도 됐다고 생각함 몰입도 겁나 없애고, 어색해보였음	NEGATIVE
2577310	설정이 연속극같은 느낌이 든다. 하지만 배우들의 연기가 뛰어나다.	POSITIVE
4523923	여주인공 인터뷰할때 지루해죽는줄알았음 ㅡㅡ 그냥저냥 킬링타임용 스릴러	NEGATIVE
7862272	전미 박스 오피스1위 ㅋㅋ 그냥 몰아주기 하는건가 어떻게 이런영화가 1위를 하지 옛날 80~90년대 우뢰매수준의 물폭탄싸움이네 ㅋㅋ 손에서 빔나가나 손에서 물폭탄 나가나 다를게 뭐지?	NEGATIVE
573776	감독이 여자다보니 기량이 많이 딸리네	NEGATIVE
9056760	또 보고 또 울.었.다..	POSITIVE
9643549	이런 영화는 하나의 개연성만 없어도 허무하게 만들어 버린다. 조디포스터의 이쁜 모습만 남을 영화.	NEGATIVE
6081437	굳굳	POSITIVE
9907350	스토리도 말이 안되고 개막장 사랑이야기도 아니예요 이걸보고계신다면 당신의 시간과돈을 아낀거예요^.^휴 그래도 본다면 호구	NEGATIVE
4445737	네놈을 살려두기엔 쌀이 아까워! 세기의 명대사	POSITIVE
6969112	평점이 너무 높다. 전혀 재미있지 않았다. 쓸데없이 말만 많음. 이런 류의 영화는 조연들의 뒷받침이 중요한데 조연들의 내용자체가 전혀 없음. 또한 여배우도 별로 매력 없었다. 이틀전에 저스트고위드잇의 애니스톤을 보고 이 영화를 봐서 그런가. 실망했음	NEGATIVE
5149470	맛깔 나는 드라마.	POSITIVE
7696175	시베리아인가 거기가서 훈련할때나오는 ost 개작살	POSITIVE
9197636	이건 시종일관 질~~질왜? 제목이 야경꾼 일지냐고 지금 10회가 넘어가는데 즉 2달이 넘어가는데. 앞에서 누군가가 얘기 하더만 이거 100부작이냐고 그러다 또 한 순간에 모든걸 훅진짜 지루함의 지존	NEGATIVE
7303814	나이들수록 이해가 가는 영화	POSITIVE
6256531	ㅠㅠ 슬픔	POSITIVE
7860179	장면 개연성도 없고 아역은 연기도 못하고 무슨 추노에 나오는 민폐언년 외국판인줄....초반만 그럴싸한 저급영화	NEGATIVE
4813296	이 영화 정말 별루예요. 결말이 이상해요....	NEGATIVE
8153915	딱히 재미는 없네요 킁;;	NEGATIVE
9698597	송강호는 정말 연기를 하기위해 태어났고 그로인해 우리는 즐거움을 느낀다 역시 송강호는 연기파다.	POSITIVE
9936129	일본영화 수입 금지 시절에도 비디오 테이프로 돌려봤던 불후의 명작 아 그립다	POSITIVE
7758340	살인을 소재로 한 영화가 이토록 재밌을 줄이야. 살인에 대한 감독의 해석이 정말 재치있다. 대 배우님들의 10여년전 모습도 새롭웠고. ㅋ. 정말 유쾌하고 재밌다.	POSITIVE
7983475	누미 라파스 신봉선 닮아서 안 본다	NEGATIVE
6986888	케이블에서 그만 좀 재탕해라.	NEGATIVE
220218	멋졌다. 정말이지, 멋지다는 말 이외엔 할 말이 없다.	POSITIVE
8730958	98년에 어떻게 이런영화가 만들어졌는지 의문.. 당대 최고의 영화 지금봐도 퀄에서 결코 떨어지지 않아요	POSITIVE
7717145	지금 이거 티비로 돈내고 보고있는 내가한심하다	NEGATIVE
7713083	쓰레기 연예인 재기의 장~~그러나...	NEGATIVE
5941602	굿 좋아	NEGATIVE
472846	많은 감동을 준 드라마이다.	POSITIVE
9796817	발로만든영화. 지진나서 주인공 넘어지는데 뒤로 사람들 유유히 걸어다니고 있음. 발CG + 발연기 + 발시나리오.... 내용도 정말 뭐같음 ㅋㅋㅋ	NEGATIVE
7049293	적당히 해야지 언제 끝나는것인가?	NEGATIVE
214940	잊을 수 없는 안개낀 워터루 다리와 마스코트.	POSITIVE
8520381	곤사토시 감독... 2010년 안타깝게 돌아가셔서 가슴이 먹먹합니다.. 정말 천재적인 감독인데 암으로 가시다니.. ㅠㅠ 이제와서 다시봐도 모든 작품이 대작...	POSITIVE
9360766	많은생각을 하게 됐습니다. 예뼈지고 싶은 맘은 있었지만 과하면 독이겠네요. ^^	POSITIVE
8830133	아 츠무구만 없어지면 별 5개줄게	NEGATIVE
10043297	어릴땐 조폭영화로 알다가 나이가들수록 이게 인생이구나 하고 뭉클해지는 영화.세상을 살아가면 갈수록 와닿는게 많아지네요...세상은 비정하지만 비정함마져도 따뜻해지는게 친구라고...	POSITIVE
3398464	영상이 너무나도 멋지다.	POSITIVE
1576800	비디오가 있어서 봤는데 1997년도인줄모를정도로 잘만들었습니다 긴장감도있고	POSITIVE
4913424	처ㅝ주	POSITIVE
9182989	2009년에 만들어진것치곤 재밌음 영화가 길어서 좀 다듬었으면 ..소재도 좋고 몰입감도 기대이상 매끄럽지 못한 부분도 있지만 연기는 둘 다 잘한듯	POSITIVE
8189929	철지난 조폭 코미디와 뼈대 있는 가문의 이야기를 섞었지만, 둘 다 지루하다. 박정아를 비롯해 배우들은 보기 민망한 연기를 펼치고, 기억에 남는 건 하나도 없다.	NEGATIVE
8823884	군더더기 없이 잘 진행되는데 재미도 없는게 문제	NEGATIVE
10052602	심심해서봤는데 재밌네요 탑연기 못할줄알았는데배우포스나고 잘하군요	POSITIVE
7728430	고다미 괜찮음	POSITIVE
1374993	아 지대짜증 아빠랑 봣는데 민망해 죽는줄	NEGATIVE
6394494	0점은 못주냐??	NEGATIVE
3743025	빠순이 영화 ㅋㅋㅋㅋㅋㅋㅋ 훈훈하긔 재밋쎠	POSITIVE
1699544	최악의 애니메이션.. 지루하고 재미없고 스토리마저 진부하다	NEGATIVE
6352418	좋은 의도와는 다르게 불쾌한 표현법	NEGATIVE
2211206	줄리아로버츠 귀여운연인은 이거보다 5년전꺼다 ...	NEGATIVE
10212408	신선하네..,,..,,..	NEGATIVE
9751638	예술가로써의 한 사람의 인생과당시 시대적 상황을 질 느낄 수 있었던 명작	POSITIVE
10225984	관객수가 너무 아쉬운 영화...베테랑보다도 더 류승완감독의 역작이고 더 강한악역이다	POSITIVE
5591006	한창 핵펭귄이 남북 거짓평화로 전국민을 속이던때 만들어진 영화	NEGATIVE
9793236	지금 티비에서 하는데.. 못 보겠다..	NEGATIVE
9502251	여자애 한명이잘 못해서몇명이죽는거야ㅋㅋ답도없다ㅋ	NEGATIVE
8504382	성룡의 헐리웃작 중 단연 최고지 ㅋㅋㅋ	POSITIVE
2092294	안습	NEGATIVE
4930770	감독의 의도를 전혀 알아차리지 못했다.	NEGATIVE
5402666	하나님이가정을온전히만든다. 진리이신분이만든영화. 눈으로만보지말고마음으로봐라.	POSITIVE
8198021	2편도 나름 흥미진진한데 핀헤드가 죽은게 좀 아쉬운 점이랄까?	POSITIVE
9823215	국산 코미디영화중에서 난 신라의달밤이 제일좋았음뭔가 푸근하고 따뜻함..	POSITIVE
9569992	최악이다 영화보다가 잠오긴첨임 지루해둑을뻔	NEGATIVE
7751180	탄탄한 !~배우들 될고 ~머하는 건지~~~~~~~~~~~	NEGATIVE
9467674	영화가 점점 끝을 달려갈수록 몰입도가 더 높아진 영화는 이번이 처음이네요.	POSITIVE
9954533	결국 감독 자신이 하고 싶은 의견을 지존파 핑계삼아 하려고 한듯. 지존파 살인은 정당화하고 정부탓이 였다는.사회탓이라는.	NEGATIVE
8555924	사실여부를 떠나,알고왔던 아더와 너무 매칭이 안돼더라.원탁기사중 실제 검술 최고수는 랜슬롯으로 알고 있는데,트리스탄보다 못하고,싸우는 검술은 마치 중국검술 흉내낸거 같은게;; 그리고 란슬롯이 실제는 쌍검였나?너무 매칭이 안대 하튼 ㅋ기네비어역도 미스.	NEGATIVE
5277723	대한민국 영화 수준의 평균치를 하락시키기에 충분한 C급 영상물	NEGATIVE
7917426	0점은 없나??	NEGATIVE
5767948	재밌는데	POSITIVE
6237814	재미없다... 기대 완전 했는데.... 완전 못함!!! 실망....	NEGATIVE
2334468	종착역 없는 인생의 대유. 트레비스는 단지 흘러간다.	POSITIVE
9831680	돈과 시간이 아까운 영화	NEGATIVE
9751497	네러티브는 하나도 없는 예쁜 음악 동영상. 취미로 영화만드는 것은 이걸로 끝나길 . 잘하는 음악에 올인하길.	NEGATIVE
8117850	배우들의 연기는 좋았는데.. 뭘 말 하려는 건지?	NEGATIVE
6277438	학위위조성범죄자 문제자들만 모아서 영화찍음 왜그랬으까 제작비 아끼려구 패자부활전 하냐?	NEGATIVE
5878347	솔직히	NEGATIVE
9465707	완전재미있어요.애들도보기에알맞는듯	POSITIVE
9405373	잔인하기도 하고 무서웠어요ㅠ탑은 멋있더라구요~~	NEGATIVE
4758250	무섭지도 않고 기분만 나쁘고 쩝	NEGATIVE
3644982	군더더기 없는 깔끔한 그러나 강한 메세지 전달. 뜻밖의 참좋은 영화..!	POSITIVE
9724344	이 영화는 최고다. 그냥 최고야 그런 줄 알아	POSITIVE
9040261	그랜드 부다페스트 호텔과 시리즈 같네.. 캐스팅이 아까워~	NEGATIVE
6824144	빨리감기해서 봤음...투자비는 많이 들었을 것 같은데...영화사 망했네~ㅎ	NEGATIVE
10184469	도대체 뭐가 재밌다는건지 모르겠네요 무슨 아이언맨 시리즈의 개그도 뛰어넘는다 하는데 어디서 웃어야할지도 모르겠고 내용도 뭔지 뜬금없는 히어로놀이는 또 뭔지.. 왜이렇게 평점이 높은지 모르겠습니다	NEGATIVE
9589406	왜 극을 끌어가는 중심있는 캐릭터가 있어야 하는지 알게 된영화 살인마와 대적하는 그리고 사건을 해결하는 인물이 없고 그리고 왜 마지막에 다 탈출 해놓고 나서 잡히고 죽임을 당하는지 이해할수가 없다. 대체 조달환 정유미는 왜 나옴?	NEGATIVE
4879638	진 짜 리얼 개 쓰레기 영화 . 다 보고 나면 정말 찝찝해지는 영화 절대보지마	NEGATIVE
9915234	비록 로봇이지만 점차 인간의 감정을 가지고 자신에 대해 고민하면서 결국 인간이 되어 죽는 앤드류의 모습내가 봤던 영화 중에서도 최고의 감동을 선사한 영화	POSITIVE
3274253	영구와땡칠이시리즈는 레전드영화다	POSITIVE
8652917	초딩 때 친척형이 비디오로 빌려와서 봤던 기억이 난다...너무 재미 없었다 근데 나중에 우연히 다시보니 재밌더라 그 땐 왜 그렇게 재미가 없었을까?? 98년이면 내가 초등학교 2학년 때니까...사촌형이 당시 나름 최신 비디오를 빌려온거 같다	POSITIVE
1043813	지루할만큼 고요하고 서글픈 시선속에 머문 깊은 성찰과 사색.	POSITIVE
10221467	영화 진짜 보고 .. 펑펑울었습니다 , 너무슬픈거같아요 .. ㅜㅜㅜ !	POSITIVE
1656447	누가 더 혀짧은가 내기하면 박빙일것같다	NEGATIVE
1911721	애 둘 딸린 심은하의 그 눈부신 미모, 아름다운 영상, 메인 주제가	POSITIVE
10080984	3기 나오겠죠 ? 아직 안풀린 이야기들이 많은데 극장판은 정말 시간가는줄도 모르고 봤네요 역시 싸패..	POSITIVE
9999070	개노잼;; 뭔가 스토리도 부족하고 다이상함 진짜;	NEGATIVE
8063353	답없네, 뭐하는건지..	NEGATIVE
7685723	절망과 슬픔 속에서도 자신을 챙겨야만하는 삶의 잔인함을 거부한 비참함에 대하여	POSITIVE
6641262	페이스 허거 같음ㅋㅋㅋㅋㅋ	NEGATIVE
9219254	시간이 흘러도 퇴색되지 않는 맛이 있는 영화	POSITIVE
9673595	진짜 어마어마한 여운을 주는 멜로 영화에요.ㅎ	POSITIVE
9855049	소피마르소와의 말같지도 않은 불륜이 내용 다 망침. 물론 실제 역사에는 그런 똥같은 이야기는 전혀 없었음.(주인공 죽을때 공주는 10살이었음)한마디.만약 미국인과 맞서 싸우는 아메리칸 원주민의 자유 투쟁기였으면 절대 아카데미상 못 받았음.	NEGATIVE
3877797	훈훈하고 따뜻한 부정을 느낄수잇엇음	POSITIVE
7679615	잼	POSITIVE
8888834	전 정말 재미있게 봤습니다	POSITIVE
9298858	어딘가에서 일어나고 일일것같은 느낌이 강하다.우베볼이 이런 영화를 만드는 이유는 누군가 실제로 따라 했으면 하고 바라는것 같은데 정장 월가 있는 애들이 보면 웃겠지...	POSITIVE
10232830	림프비즈킷의 OST만 10점. 개봉 당시 극장에서 봤는데 영화내내 오우삼 쥑이고 싶었던ㅋㅋ	NEGATIVE
8057595	견자단 대박!!엽문 시리즈는 계속된다.	POSITIVE
6989907	정말 오월의 멜로는 정말로 보고보고 또봐도 계속 보고싶은 영화순위 1순위다하,,,늦은 밤이라 그런지 야릇한 느낌이 들었다	POSITIVE
3829341	흥미롭게 봤어요. 여배우들 이쁘네요. 반했음	POSITIVE
8313164	스토리, 액션, 그래픽 머 하나 건질게 없는 망작. 그냥 게임으로나 즐기셔~	NEGATIVE
9964594	그냥 레전드다 레전드!!!	POSITIVE
10107265	평론가 명치를 겁나 때리고 싶다. 정말 이 영화 재미없을거라 생각했는데 재미도 있고 내 인생에 도움이 가장큰 영화입니다. 본인이 깨달고 싶으면 꼭 보세요. 인생을 바꿔줄겁니다.	POSITIVE
9753915	키아누 리브스 최고의 액션 영화!!	POSITIVE
7778515	소재가 아름다운 영화. 다소 아쉬운 부분들이 있는 이유는 이 영화는 영화스러운 극적 로맨스보단, 좀 더 사실적으로 한 남자의 마음과 시선을 말하고 싶었기 때문 아닐까.	POSITIVE
3562504	영화평론가는 아니지만, 좋았다, 한번보고마는 영화가 아닌, 울림이있는영화	POSITIVE
5523522	역시 효느!!! 역시 재밌다ㅋㅋㅋ 재탕중...	POSITIVE
7448331	4대강	POSITIVE
8939261	간첩색휘들 애쓴다 밥은 먹고 다니냐?	NEGATIVE
7857671	좀 검증된 애들좀 출현시켜라이탈리아 특집 장난하냐	NEGATIVE
142324	아 정말짜증나네 절때보지말껄욕나옴	NEGATIVE
5427136	슬프다 ㅠㅠ	POSITIVE
2331482	.최악의 환경속에서 이런 만화라도 만든사람들에게 경의를 보낸다.	POSITIVE
4221289	What is this movie for?	NEGATIVE
8648758	여운이 엄청~길게 남는영화.. 이이경을 사랑하게하는 영화!	POSITIVE
4779812	이딴게 한국 영화라니	NEGATIVE
8497657	짜가인가 이게뭐여..뭔..	NEGATIVE
9456842	굿 10자 이상 .가나다라	POSITIVE
8665016	짱이다ㅎ 혼자자식키우며살아온엄마 그의아들 힘들게살아오면서 서로예민해지고날카로워질때도잇엇지만 결국 ..가족ㅎ 아빠라는 사람도 생각보다최악이아니고..여자는, 확실히 요구하면도와준다는 그말이 왠지짠하게와닿는다ㅎ 나혼자괜히끙끙거리지말자ㅡ이런단순한생각이든다	POSITIVE
8896748	CG도 별로고 전개도 별로고 연기도 별로고 한마디로 재미없다	NEGATIVE
3107684	번지수 잃고 갈팡질팡	NEGATIVE
9509970	Yesterday when i was young	POSITIVE
5549220	너무 사랑스럽고 감동적인 영화:) 정말 좋앗어요	POSITIVE
7538996	최고의영화	POSITIVE
9113253	13년전 영활 다시보니 공효진 코평수줄이고 콧대높였네...완전 못생겼어 ㅎㅎ호 권상우는 화산고때 왼쪽 팔자 심하더니 지금 사라지고 더 잘생겨졌고 장혁은 멋지게 늙었네. ㅋㅋㅋ다시보니 웃겨	POSITIVE
5025054	말랑말랑 ...	NEGATIVE
7648726	공부 열심히 합시다 공부 안하면 저런 OO인생 삽니다.	POSITIVE
7084152	그냥. 최고다.	POSITIVE
